artist_name,name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
Ariana Grande,intro (end of the world),2o1pb13quMReXZqE7jWsgq,88,0.57,0.729,8,-6.839,1,0.104,0.0971,0,0.128,0.519,76.56,142PiXzA84lmEw2RstFHFa,spotify:track:142PiXzA84lmEw2RstFHFa,https://api.spotify.com/v1/tracks/142PiXzA84lmEw2RstFHFa,https://api.spotify.com/v1/audio-analysis/142PiXzA84lmEw2RstFHFa,163382,4
Ariana Grande,supernatural,142PiXzA84lmEw2RstFHFa,87,0.41,0.726,9,-5.204,0,0.33,0.456,0,0.11,0.556,193.956,0o3ua5ufFK7nfRzbDUNoGA,spotify:track:0o3ua5ufFK7nfRzbDUNoGA,https://api.spotify.com/v1/tracks/0o3ua5ufFK7nfRzbDUNoGA,https://api.spotify.com/v1/audio-analysis/0o3ua5ufFK7nfRzbDUNoGA,174006,4
Ariana Grande,true story,14kyXBpg91RVq8bNRDS1q2,86,0.725,0.526,9,-6.179,0,0.0629,0.478,1.63e-05,0.312,0.377,137.962,14kyXBpg91RVq8bNRDS1q2,spotify:track:14kyXBpg91RVq8bNRDS1q2,https://api.spotify.com/v1/tracks/14kyXBpg91RVq8bNRDS1q2,https://api.spotify.com/v1/audio-analysis/14kyXBpg91RVq8bNRDS1q2,163278,4
Ariana Grande,i wish i hated you,5cQX9BexkPIEESTZijJhXg,85,0.734,0.766,1,-4.485,1,0.0383,0.025,0.00138,0.108,0.6,127.986,6qn9YLKt13AGvpq9jfO8py,spotify:track:6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/tracks/6qn9YLKt13AGvpq9jfO8py,https://api.spotify.com/v1/audio-analysis/6qn9YLKt13AGvpq9jfO8py,215227,4
Rihanna,We Found Love,6qn9YLKt13AGvpq9jfO8py,85,0.789,0.706,11,-4.233,0,0.0429,0.112,1.71e-05,0.0586,0.638,125.911,2ENexcMEMsYk0rVJigVD3i,spotify:track:2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/tracks/2ENexcMEMsYk0rVJigVD3i,https://api.spotify.com/v1/audio-analysis/2ENexcMEMsYk0rVJigVD3i,235493,4
Rihanna,Only Girl (In The World),2ENexcMEMsYk0rVJigVD3i,85,0.583,0.829,1,-4.603,1,0.134,0.00864,0,0.0426,0.575,174.028,2yPoXCs7BSIUrucMdK5PzV,spotify:track:2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/tracks/2yPoXCs7BSIUrucMdK5PzV,https://api.spotify.com/v1/audio-analysis/2yPoXCs7BSIUrucMdK5PzV,275987,4
Rihanna,Umbrella,2yPoXCs7BSIUrucMdK5PzV,73,0.631,0.927,9,-2.787,0,0.0332,0.199,0.119,0.148,0.465,123.962,0azC730Exh71aQlOt9Zj3y,spotify:track:0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/tracks/0azC730Exh71aQlOt9Zj3y,https://api.spotify.com/v1/audio-analysis/0azC730Exh71aQlOt9Zj3y,222160,4
Rihanna,This Is What You Came For,0azC730Exh71aQlOt9Zj3y,85,0.509,0.637,4,-4.83,0,0.0471,0.0717,1.08e-05,0.0789,0.378,172.006,5oO3drDxtziYU2H1X23ZIp,spotify:track:5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/tracks/5oO3drDxtziYU2H1X23ZIp,https://api.spotify.com/v1/audio-analysis/5oO3drDxtziYU2H1X23ZIp,224000,3
Rihanna,Love On The Brain,5oO3drDxtziYU2H1X23ZIp,85,0.564,0.71,11,-4.92,0,0.0461,0.00125,0,0.109,0.393,91.972,1z9kQ14XBSN0r2v6fx4IdG,spotify:track:1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/tracks/1z9kQ14XBSN0r2v6fx4IdG,https://api.spotify.com/v1/audio-analysis/1z9kQ14XBSN0r2v6fx4IdG,225147,4
Rihanna,Diamonds,1z9kQ14XBSN0r2v6fx4IdG,74,0.769,0.684,1,-5.019,1,0.0411,0.0105,0.000125,0.0887,0.835,127.972,7ySUcLPVX7KudhnmNcgY2D,spotify:track:7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/tracks/7ySUcLPVX7KudhnmNcgY2D,https://api.spotify.com/v1/audio-analysis/7ySUcLPVX7KudhnmNcgY2D,243600,4
Rihanna,S&M,7ySUcLPVX7KudhnmNcgY2D,83,0.835,0.669,6,-5.582,0,0.0643,0.0336,6.92e-05,0.0535,0.542,122.668,1Jo0Zg7XlrA6z0mFTZVdkn,spotify:track:1Jo0Zg7XlrA6z0mFTZVdkn,https://api.spotify.com/v1/tracks/1Jo0Zg7XlrA6z0mFTZVdkn,https://api.spotify.com/v1/audio-analysis/1Jo0Zg7XlrA6z0mFTZVdkn,267080,4
Rihanna,Needed Me,4pAl7FkDMNBsjykPXo91B3,83,0.671,0.314,5,-8.091,0,0.244,0.11,0,0.0825,0.296,110.898,4pAl7FkDMNBsjykPXo91B3,spotify:track:4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/tracks/4pAl7FkDMNBsjykPXo91B3,https://api.spotify.com/v1/audio-analysis/4pAl7FkDMNBsjykPXo91B3,191600,4
Rihanna,Stay,789CxjEOtO76BVD1A9yJQH,72,0.621,0.31,9,-10.164,0,0.0283,0.945,6.12e-05,0.117,0.125,111.893,789CxjEOtO76BVD1A9yJQH,spotify:track:789CxjEOtO76BVD1A9yJQH,https://api.spotify.com/v1/tracks/789CxjEOtO76BVD1A9yJQH,https://api.spotify.com/v1/audio-analysis/789CxjEOtO76BVD1A9yJQH,240707,4
Drake,Rich Baby Daddy (feat. Sexyy Red & SZA),1yeB8MUNeLo9Ek1UEpsyz6,89,0.792,0.625,1,-5.609,1,0.0536,0.00776,0.0018,0.329,0.37,103.967,1zi7xx7UVEFkmKfv06H8x0,spotify:track:1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/tracks/1zi7xx7UVEFkmKfv06H8x0,https://api.spotify.com/v1/audio-analysis/1zi7xx7UVEFkmKfv06H8x0,173987,4
Drake,One Dance,1zi7xx7UVEFkmKfv06H8x0,89,0.663,0.67,8,-8.399,1,0.271,0.0464,8.92e-05,0.205,0.138,136.952,2YSzYUF3jWqb9YP9VXmpjE,spotify:track:2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/tracks/2YSzYUF3jWqb9YP9VXmpjE,https://api.spotify.com/v1/audio-analysis/2YSzYUF3jWqb9YP9VXmpjE,260111,4
Drake,IDGAF (feat. Yeat),2YSzYUF3jWqb9YP9VXmpjE,87,0.47,0.64,2,-7.779,1,0.32,0.0277,0,0.382,0.248,163.92,7aqfrAY2p9BUSiupwk3svU,spotify:track:7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/tracks/7aqfrAY2p9BUSiupwk3svU,https://api.spotify.com/v1/audio-analysis/7aqfrAY2p9BUSiupwk3svU,247444,4
Drake,First Person Shooter (feat. J. Cole),7aqfrAY2p9BUSiupwk3svU,86,0.529,0.673,0,-4.711,1,0.175,0.000307,2.41e-06,0.093,0.366,165.921,3F5CgOj3wFlRv51JsHbxhe,spotify:track:3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/tracks/3F5CgOj3wFlRv51JsHbxhe,https://api.spotify.com/v1/audio-analysis/3F5CgOj3wFlRv51JsHbxhe,218365,4
Drake,Jimmy Cooks (feat. 21 Savage),3F5CgOj3wFlRv51JsHbxhe,86,0.55,0.545,0,-9.304,1,0.163,0.318,0,0.0608,0.412,102.469,3QS9ZCtoSCJhmaJ7QNXSAS,spotify:track:3QS9ZCtoSCJhmaJ7QNXSAS,https://api.spotify.com/v1/tracks/3QS9ZCtoSCJhmaJ7QNXSAS,https://api.spotify.com/v1/audio-analysis/3QS9ZCtoSCJhmaJ7QNXSAS,231339,4
Drake,act ii: date @ 8 (feat. Drake) - remix,3QS9ZCtoSCJhmaJ7QNXSAS,86,0.754,0.449,7,-9.211,1,0.109,0.0332,8.29e-05,0.552,0.357,77.169,6DCZcSspjsKoFjzjrWoCdn,spotify:track:6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/tracks/6DCZcSspjsKoFjzjrWoCdn,https://api.spotify.com/v1/audio-analysis/6DCZcSspjsKoFjzjrWoCdn,198973,4
Drake,Passionfruit,5mCPDVBb16L4XQwDdbRUpz,84,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,5mCPDVBb16L4XQwDdbRUpz,spotify:track:5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/tracks/5mCPDVBb16L4XQwDdbRUpz,https://api.spotify.com/v1/audio-analysis/5mCPDVBb16L4XQwDdbRUpz,298941,4
Drake,MELTDOWN (feat. Drake),67nepsnrcZkowTxMWigSbb,84,0.557,0.774,7,-5.275,0,0.351,0.012,0,0.396,0.397,111.975,67nepsnrcZkowTxMWigSbb,spotify:track:67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/tracks/67nepsnrcZkowTxMWigSbb,https://api.spotify.com/v1/audio-analysis/67nepsnrcZkowTxMWigSbb,246134,4
Drake,Fair Trade (with Travis Scott),40iJIUlhi6renaREYGeIDS,83,0.666,0.465,1,-8.545,1,0.26,0.0503,0,0.215,0.292,167.937,40iJIUlhi6renaREYGeIDS,spotify:track:40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/tracks/40iJIUlhi6renaREYGeIDS,https://api.spotify.com/v1/audio-analysis/40iJIUlhi6renaREYGeIDS,291175,4
Kanye West,CARNIVAL,3w0w2T288dec0mgeZZqoNN,97,0.594,0.811,1,-5.746,1,0.159,0.189,0,0.339,0.311,148.144,3w0w2T288dec0mgeZZqoNN,spotify:track:3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/tracks/3w0w2T288dec0mgeZZqoNN,https://api.spotify.com/v1/audio-analysis/3w0w2T288dec0mgeZZqoNN,264324,4
